accelworld,https://yenpress.com/titles/9780316296342-accel-world-vol-2-manga,Yen Press,Accel World,2,Paperback,9780316296342,2014-12-16,JP,manga
accelworld,https://yenpress.com/titles/9780316296359-accel-world-vol-3-manga,Yen Press,Accel World,3,Paperback,9780316296359,2015-03-24,JP,manga
accelworld,https://yenpress.com/titles/9780316302166-accel-world-vol-4-manga,Yen Press,Accel World,4,Paperback,9780316302166,2015-07-21,JP,manga
accelworld,https://yenpress.com/titles/9780316306140-accel-world-vol-5-manga,Yen Press,Accel World,5,Paperback,9780316306140,2015-10-27,JP,manga
accelworld,https://yenpress.com/titles/9780316268981-accel-world-vol-6-manga,Yen Press,Accel World,6,Paperback,9780316268981,2016-01-26,JP,manga
accelworld,https://yenpress.com/titles/9780316469203-accel-world-vol-7-manga,Yen Press,Accel World,7,Paperback,9780316469203,2017-03-21,JP,manga
accelworld,https://yenpress.com/titles/9781975329136-accel-world-vol-8-manga,Yen Press,Accel World,8,Paperback,9781975329136,2018-12-11,JP,manga
acception,https://www.penguinrandomhouse.com/books/775666/acception-vol-1-by-coco-ouwerkwerk/9781998854875,WEBTOON Unscrolled,Acception,1,Paperback,9781998854875,2025-05-27,other,webtoon
acception,https://www.penguinrandomhouse.com/books/782034/acception-vol-2-by-coco-ouwerkerk/9781998341276,WEBTOON Unscrolled,Acception,2,Paperback,9781998341276,2025-12-02,other,webtoon
accidentalassassin,https://www.penguinrandomhouse.com/books/827228/accidental-assassin-vol-1-by-molly-ni-cheileachair/9781834110509,WEBTOON Unscrolled,Accidental Assassin,1,Paperback,9781834110509,2026-09-01,other,webtoon
acertainmagicalindex,https://yenpress.com/titles/9781975347529-a-certain-magical-index-vol-1-manga,Yen Press,A Certain Magical Index,1,Digital,9781975347529,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347536-a-certain-magical-index-vol-2-manga,Yen Press,A Certain Magical Index,2,Digital,9781975347536,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347543-a-certain-magical-index-vol-3-manga,Yen Press,A Certain Magical Index,3,Digital,9781975347543,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347550-a-certain-magical-index-vol-4-manga,Yen Press,A Certain Magical Index,4,Digital,9781975347550,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347567-a-certain-magical-index-vol-5-manga,Yen Press,A Certain Magical Index,5,Digital,9781975347567,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347574-a-certain-magical-index-vol-6-manga,Yen Press,A Certain Magical Index,6,Digital,9781975347574,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347581-a-certain-magical-index-vol-7-manga,Yen Press,A Certain Magical Index,7,Digital,9781975347581,2022-09-27,JP,manga
acertainmagicalindex,https://yenpress.com/titles/9781975347598-a-certain-magical-index-vol-8-manga,Yen Press,A Certain Magical Index,8,Digital,9781975347598,2022-09-27,JP,manga
